http://dbpedia.org/property/workInstitutions	http://nl.dbpedia.org/property/instituten	1
http://dbpedia.org/property/operator	http://nl.dbpedia.org/property/organisatie	4
http://dbpedia.org/ontology/operatingSystem	http://dbpedia.org/property/operatingSystem	17
http://dbpedia.org/property/parameters	http://nl.dbpedia.org/property/parameters	1
http://dbpedia.org/ontology/subClassis	http://dbpedia.org/property/subclassis	1
http://dbpedia.org/property/1namedata	http://nl.dbpedia.org/property/volgende	1
http://dbpedia.org/ontology/musicComposer	http://dbpedia.org/property/allMusic	1
http://dbpedia.org/ontology/tenant	http://dbpedia.org/property/governingBody	9
http://dbpedia.org/property/queen	http://nl.dbpedia.org/property/vrouw	2
http://dbpedia.org/property/repealingLegislation	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/department	http://dbpedia.org/property/seat	1
http://dbpedia.org/property/synthManufacturer	http://nl.dbpedia.org/property/fabrikanten	2
http://dbpedia.org/ontology/category	http://dbpedia.org/property/type	2
http://dbpedia.org/property/before	http://nl.dbpedia.org/property/premier	4
http://dbpedia.org/property/foundry	http://nl.dbpedia.org/property/uitgeverij	1
http://dbpedia.org/property/successor	http://nl.dbpedia.org/property/opvolger	390
http://dbpedia.org/property/northwest	http://nl.dbpedia.org/property/w	12
http://dbpedia.org/property/location	http://nl.dbpedia.org/property/land	13
http://dbpedia.org/ontology/part	http://dbpedia.org/property/establishedEvent	1
http://dbpedia.org/ontology/musicComposer	http://dbpedia.org/property/musician	1
http://dbpedia.org/property/department	http://nl.dbpedia.org/property/ministerie	1
http://dbpedia.org/ontology/militaryRank	http://dbpedia.org/property/honorificPrefix	2
http://dbpedia.org/ontology/primeMinister	http://dbpedia.org/property/1namedata	1
http://dbpedia.org/property/proteam	http://nl.dbpedia.org/property/vorigeploegen	1
http://dbpedia.org/property/title	http://nl.dbpedia.org/property/titelkerk	4
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/property/state	1
http://dbpedia.org/property/location	http://nl.dbpedia.org/property/stad	2
http://dbpedia.org/ontology/decoration	http://dbpedia.org/property/mawards	2
http://dbpedia.org/property/after	http://nl.dbpedia.org/property/partner	1
http://dbpedia.org/ontology/director	http://dbpedia.org/property/lyrics	1
http://dbpedia.org/property/patronage	http://nl.dbpedia.org/property/functie	1
http://dbpedia.org/property/alongside	http://nl.dbpedia.org/property/broerVan	3
http://dbpedia.org/ontology/mergedIntoParty	http://dbpedia.org/property/successor	2
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/war	1
http://dbpedia.org/property/seats4Title	http://nl.dbpedia.org/property/functienaam	6
http://dbpedia.org/property/after	http://nl.dbpedia.org/property/vicePresident	7
http://dbpedia.org/property/sMajority	http://nl.dbpedia.org/property/meerderheidHuis	1
http://dbpedia.org/ontology/nationalTeam	http://dbpedia.org/property/nationalteam	5
http://dbpedia.org/property/founders	http://nl.dbpedia.org/property/oprichter	16
http://dbpedia.org/ontology/owner	http://dbpedia.org/property/owner	3
http://dbpedia.org/property/extra	http://nl.dbpedia.org/property/muziek	10
http://dbpedia.org/property/rank	http://nl.dbpedia.org/property/rang	2
http://dbpedia.org/property/manufacturer	http://nl.dbpedia.org/property/producent	1
http://dbpedia.org/property/designGroup	http://nl.dbpedia.org/property/fabrikant	1
http://dbpedia.org/property/leader	http://nl.dbpedia.org/property/leider	1
http://dbpedia.org/property/seats5Title	http://nl.dbpedia.org/property/functienaam	6
http://dbpedia.org/ontology/writer	http://dbpedia.org/property/story	16
http://dbpedia.org/property/adminhq	http://nl.dbpedia.org/property/hoofdplaats	18
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/createdCardinalBy	26
http://dbpedia.org/property/mother	http://nl.dbpedia.org/property/ouders	4
http://dbpedia.org/property/founders	http://nl.dbpedia.org/property/sleutelfiguren	7
http://dbpedia.org/property/primate	http://nl.dbpedia.org/property/hoofd	1
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/name	15
http://dbpedia.org/property/metropolitanCounty	http://nl.dbpedia.org/property/graafschap	51
http://dbpedia.org/property/regent	http://nl.dbpedia.org/property/adoptiefOuders	2
http://dbpedia.org/property/chronology	http://nl.dbpedia.org/property/artiest	10
http://dbpedia.org/ontology/location	http://dbpedia.org/property/adminCenter	2
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/office	1
http://dbpedia.org/property/excretion	http://nl.dbpedia.org/property/excretie	7
http://dbpedia.org/ontology/governmentType	http://dbpedia.org/property/nation	1
http://dbpedia.org/property/minister	http://nl.dbpedia.org/property/minister	1
http://dbpedia.org/ontology/deputy	http://dbpedia.org/property/alongside	2
http://dbpedia.org/property/event	http://nl.dbpedia.org/property/gebeurtenis	5
http://dbpedia.org/property/otherPost	http://nl.dbpedia.org/property/titelkerk	7
http://dbpedia.org/property/hq	http://nl.dbpedia.org/property/hoofdstad	3
http://dbpedia.org/ontology/director	http://dbpedia.org/property/story	1
http://dbpedia.org/property/southeast	http://nl.dbpedia.org/property/zo	99
http://dbpedia.org/ontology/origin	http://dbpedia.org/property/concertHall	1
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/property/majorShrine	1
http://dbpedia.org/ontology/personFunction	http://dbpedia.org/property/see	2
http://dbpedia.org/property/southwest	http://nl.dbpedia.org/property/aangrenzendeGemeenten	1
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/property/succession	1
http://dbpedia.org/property/leader2Name	http://nl.dbpedia.org/property/eersteKamer	3
http://dbpedia.org/property/casualties	http://nl.dbpedia.org/property/place	1
http://dbpedia.org/ontology/country	http://dbpedia.org/property/title	1
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/1namedata	5
http://dbpedia.org/ontology/district	http://dbpedia.org/property/district	4
http://dbpedia.org/property/members	http://nl.dbpedia.org/property/huidigeLeden	8
http://dbpedia.org/property/dischargeLocation	http://nl.dbpedia.org/property/plaatsen	1
http://dbpedia.org/property/shipRegistry	http://nl.dbpedia.org/property/schipThuishaven	1
http://dbpedia.org/property/music	http://nl.dbpedia.org/property/producer	3
http://dbpedia.org/ontology/related	http://dbpedia.org/property/caption	1
http://dbpedia.org/property/operator	http://nl.dbpedia.org/property/beurs	2
http://dbpedia.org/property/southeast	http://nl.dbpedia.org/property/o	7
http://dbpedia.org/ontology/producer	http://dbpedia.org/property/allWriting	9
http://dbpedia.org/ontology/county	http://dbpedia.org/property/county	1
http://dbpedia.org/property/mvp	http://nl.dbpedia.org/property/rd3Team	1
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/restingPlace	1
http://dbpedia.org/property/route	http://nl.dbpedia.org/property/manager	3
http://dbpedia.org/property/countryAdminDivisions	http://nl.dbpedia.org/property/overigniveau	2
http://dbpedia.org/property/owner	http://nl.dbpedia.org/property/hoofdkwartier	1
http://dbpedia.org/property/blankInfoSec	http://nl.dbpedia.org/property/tld	1
http://dbpedia.org/ontology/pictureDescription	http://dbpedia.org/property/headquarters	3
http://dbpedia.org/property/data	http://nl.dbpedia.org/property/algemeen	2
http://dbpedia.org/ontology/mayor	http://dbpedia.org/property/majority	9
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/predecessor	549
http://dbpedia.org/property/cteam	http://nl.dbpedia.org/property/getraindeclubs	1
http://dbpedia.org/property/before	http://nl.dbpedia.org/property/vorigtenach	2
http://dbpedia.org/property/languages	http://nl.dbpedia.org/property/talen	22
http://dbpedia.org/property/blank2InfoSec	http://nl.dbpedia.org/property/bloem	4
http://dbpedia.org/property/title	http://nl.dbpedia.org/property/partij	37
http://dbpedia.org/ontology/nominee	http://dbpedia.org/property/nominee	1
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/property/placeOfBurial	1
http://dbpedia.org/property/creators	http://nl.dbpedia.org/property/bedenkers	3
http://dbpedia.org/property/binomialAuthority	http://nl.dbpedia.org/property/auteurGeslacht	1
http://dbpedia.org/property/northeast	http://nl.dbpedia.org/property/n	7
http://dbpedia.org/property/branches	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/establishedEvent	14
http://dbpedia.org/ontology/successor	http://dbpedia.org/property/reign	1
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/property/placeOfBurial	1
http://dbpedia.org/ontology/musicComposer	http://dbpedia.org/property/chronology	6
http://dbpedia.org/ontology/predecessor	http://dbpedia.org/property/preceded	1
http://dbpedia.org/ontology/pictureDescription	http://dbpedia.org/property/seat	2
http://dbpedia.org/property/founders	http://nl.dbpedia.org/property/eigenaar	1
http://dbpedia.org/property/type	http://nl.dbpedia.org/property/producten	1
http://dbpedia.org/property/caption	http://nl.dbpedia.org/property/presentatie	1
http://dbpedia.org/property/extra	http://nl.dbpedia.org/property/note	2
http://dbpedia.org/property/honorificSuffix	http://nl.dbpedia.org/property/onderscheidingen	1
http://dbpedia.org/property/nextexpo	http://nl.dbpedia.org/property/volgende	7
http://dbpedia.org/property/town	http://nl.dbpedia.org/property/herkomst	1
http://dbpedia.org/ontology/sportDiscipline	http://dbpedia.org/property/weightClassType	1
http://dbpedia.org/ontology/creator	http://dbpedia.org/property/creator	2
http://dbpedia.org/property/west	http://nl.dbpedia.org/property/zw	34
http://dbpedia.org/property/nationality	http://nl.dbpedia.org/property/land	1
http://dbpedia.org/property/eventEnd	http://www.w3.org/2002/07/owl#sameAs	1
http://dbpedia.org/ontology/picture	http://dbpedia.org/property/aircraftType	1
http://dbpedia.org/property/higher	http://nl.dbpedia.org/property/hoger	2
http://dbpedia.org/property/birthPlace	http://nl.dbpedia.org/property/sterfplaats	7
http://dbpedia.org/property/reign	http://nl.dbpedia.org/property/opvolger	1
http://dbpedia.org/property/aliases	http://nl.dbpedia.org/property/vijanden	1
http://dbpedia.org/property/studio	http://nl.dbpedia.org/property/prodmaatschappij	3
http://dbpedia.org/property/title	http://nl.dbpedia.org/property/opvolging	35
http://dbpedia.org/ontology/location	http://dbpedia.org/property/hqLocationCity	7
http://dbpedia.org/ontology/locatedInArea	http://dbpedia.org/property/subdivisionType	3
http://dbpedia.org/ontology/author	http://dbpedia.org/property/producers	1
http://dbpedia.org/property/child	http://nl.dbpedia.org/property/dialecten	2
